Umbuzeiro,  9 173,PB,2517001
Várzea,  2 457,PB,2517100
Vieirópolis,  4 756,PB,2517209
Vista Serrana,  3 253,PB,2505501
Zabelê,  2 024,PB,2517407
Abreu e Lima,  92 217,PE,2600054
Afogados da Ingazeira,  34 047,PE,2600104
Afrânio,  16 471,PE,2600203
Agrestina,  21 456,PE,2600302
Água Preta,  29 508,PE,2600401
Águas Belas,  37 992,PE,2600500
Alagoinha,  14 016,PE,2600609
Aliança,  34 740,PE,2600708
Altinho,  21 782,PE,2600807
Amaraji,  20 149,PE,2600906
Angelim,  9 836,PE,2601003
Araçoiaba,  16 520,PE,2601052
Araripina,  75 878,PE,2601102
Arcoverde,  64 863,PE,2601201
Barra de Guabiraba,  12 694,PE,2601300
Barreiros,  41 748,PE,2601409
Belém de Maria,  9 649,PE,2601508
Belém de São Francisco,  20 545,PE,
Belo Jardim,  70 963,PE,2601706
Betânia,  11 548,PE,2601805
Bezerros,  56 629,PE,2601904
Bodocó,  33 381,PE,2602001
Bom Conselho,  43 397,PE,2602100
Bom Jardim,  39 023,PE,3300506
Bonito,  39 111,PE,5002209
Brejão,  9 341,PE,2602407
Brejinho,  7 158,PE,2602506
Brejo da Madre de Deus,  40 265,PE,2602605
Buenos Aires,  12 962,PE,2602704
Buíque,  49 937,PE,2602803
Cabo de Santo Agostinho,  163 139,PE,2602902
Cabrobó,  28 851,PE,2603009
Cachoeirinha,  17 421,PE,4303103
Caetés,  25 219,PE,2603207
Calçado,  11 337,PE,2603306
Calumbi,  7 577,PE,2603405
Camaragibe,  136 381,PE,2603454
Camocim de São Félix,  15 831,PE,2603504
Camutanga,  7 921,PE,2603603
Canhotinho,  24 218,PE,2603702
Capoeiras,  19 337,PE,2603801
Carnaíba,  18 345,PE,2603900
Carnaubeira da Penha,  11 689,PE,2603926
Carpina,  65 390,PE,2604007
Caruaru,  289 086,PE,2604106
Casinhas,  14 103,PE,2604155
Catende,  33 479,PE,2604205
Cedro,  10 240,PE,2604304
Chã de Alegria,  11 636,PE,2604403
Chã Grande,  17 563,PE,2604502
Condado,  23 211,PE,2604601
Correntes,  16 330,PE,2604700
Cortês,  11 616,PE,2604809
Cumaru,  16 388,PE,2604908
Cupira,  22 106,PE,2605004
Custódia,  32 157,PE,2605103
Dormentes,  15 595,PE,2605152
Escada,  59 850,PE,2605202
Exu,  30 567,PE,2605301
Feira Nova,  19 276,PE,2802205
Fernando de Noronha,  2 801,PE,2605459
Ferreiros,  11 002,PE,2605509
Flores,  21 962,PE,2605608
Floresta,  26 648,PE,4107900
Frei Miguelinho,  14 067,PE,2605806
Gameleira,  26 281,PE,2605905
Garanhuns,  124 996,PE,2606002
Glória do Goitá,  27 397,PE,2606101
Goiana,  71 796,PE,2606200
Granito,  6 593,PE,2606309
Gravatá,  71 570,PE,2606408
Iati,  17 733,PE,2606507
Ibimirim,  27 261,PE,2606606
Ibirajuba,  7 545,PE,2606705
Igarassu,  93 748,PE,2606804
Iguaraci,  11 880,PE,2606903
Ilha de Itamaracá,  17 573,PE,2607604
Inajá,  14 036,PE,4110300
Ingazeira,  4 444,PE,2607109
Ipojuca,  70 070,PE,2607208
Ipubi,  25 718,PE,2607307
Itacuruba,  4 097,PE,2607406
Itaíba,  26 735,PE,2607505
Itambé,  34 944,PE,4111100
Itapetim,  13 849,PE,2607703
Itapissuma,  22 852,PE,2607752
Itaquitinga,  14 985,PE,2607802
Jaboatão dos Guararapes,  665 387,PE,2607901
Jaqueira,  12 102,PE,2607950
Jataúba,  14 813,PE,2608008
Jatobá,  13 797,PE,2608057
João Alfredo,  28 488,PE,2608107
Joaquim Nabuco,  15 947,PE,2608206
Jucati,  10 500,PE,2608255
Jupi,  13 628,PE,2608305
Jurema,  14 760,PE,2608404
Lagoa do Carro,  14 380,PE,2608453
Lagoa do Itaenga,  19 987,PE,
Lagoa do Ouro,  11 655,PE,2608602
Lagoa dos Gatos,  15 967,PE,2608701
Lagoa Grande,  21 125,PE,3137536
Lajedo,  33 348,PE,2608800
Limoeiro,  55 560,PE,2608909
Macaparana,  23 078,PE,2609006
Machados,  11 152,PE,2609105
Manari,  16 540,PE,2609154
Maraial,  12 352,PE,2609204
Mirandiba,  13 304,PE,2609303
Moreilândia,  10 424,PE,2614303
Moreno,  52 830,PE,2609402
Nazaré da Mata,  29 202,PE,2609501
Olinda,  391 433,PE,2609600
Orobó,  21 632,PE,2609709
Orocó,  13 167,PE,2609808
Ouricuri,  63 042,PE,2609907
Palmares,  56 643,PE,2610004
Palmeirina,  8 487,PE,2610103
Panelas,  24 918,PE,2610202
Paranatama,  11 669,PE,2610301
Parnamirim,  19 214,PE,2610400
Passira,  27 910,PE,2610509
Paudalho,  45 777,PE,2610608
Paulista,  307 284,PE,2610707
Pedra,  20 132,PE,2610806
Pesqueira,  61 337,PE,2610905
Petrolândia,  30 597,PE,4212700
Petrolina,  268 339,PE,2611101
Poção,  11 135,PE,2611200
Pombos,  21 810,PE,2611309
Primavera,  11 853,PE,2611408
Quipapá,  24 197,PE,2611507
Quixaba,  6 875,PE,2611533
Recife, 1 533 580,PE,2611606
Riacho das Almas,  18 269,PE,2611705
Ribeirão,  38 755,PE,2611804
Rio Formoso,  21 024,PE,2611903
Sairé,  13 709,PE,2612000
Salgadinho,  7 770,PE,2612109
Salgueiro,  53 167,PE,2612208
Saloá,  15 027,PE,2612307
Sanharó,  17 627,PE,2612406
Santa Cruz,  13 644,PE,2612455
Santa Cruz da Baixa Verde,  11 610,PE,2612471
Santa Cruz do Capibaribe,  73 680,PE,2612505
Santa Filomena,  13 759,PE,2612554
Santa Maria da Boa Vista,  39 626,PE,2612604
Santa Maria do Cambucá,  12 348,PE,2612703
Santa Terezinha,  9 934,PE,5107776
São Benedito do Sul,  9 790,PE,2612901
São Bento do Una,  47 230,PE,2613008
São Caitano,  34 769,PE,2613107
São João,  21 011,PE,4124806
São Joaquim do Monte,  20 869,PE,2613305
São José da Coroa Grande,  17 090,PE,2613404
São José do Belmonte,  32 704,PE,2613503
São José do Egito,  30 469,PE,2613602
São Lourenço da Mata,  95 304,PE,2613701
São Vicente Ferrer,  16 598,PE,2613800
Serra Talhada,  76 198,PE,2613909
Serrita,  18 228,PE,2614006
Sertânia,  34 069,PE,2614105
Sirinhaém,  36 414,PE,2614204
Solidão,  5 837,PE,2614402
Surubim,  53 934,PE,2614501
Tabira,  25 836,PE,2614600
Tacaimbó,  12 095,PE,2614709
Tacaratu,  20 552,PE,2614808
Tamandaré,  18 137,PE,2614857
Taquaritinga do Norte,  21 447,PE,2615003
Terezinha,  6 496,PE,2615102
Terra Nova,  9 057,PE,2931707
Timbaúba,  51 529,PE,2615300
Toritama,  29 897,PE,2615409
Tracunhaém,  12 734,PE,2615508
Trindade,  24 642,PE,5221403
Triunfo,  15 225,PE,4322004
Tupanatinga,  18 913,PE,2615805
Tuparetama,  8 257,PE,2615904
Venturosa,  15 576,PE,2616001
Verdejante,  9 567,PE,2616100
Vertente do Lério,  7 500,PE,2616183
Vertentes,  17 021,PE,2616209
Vicência,  27 360,PE,2616308
Vitória de Santo Antão,  121 233,PE,2616407
Xexéu,  14 224,PE,2616506
Acauã,  6 300,PI,2200053
Agricolândia,  4 980,PI,2200103
Água Branca,  15 887,PI,2700102
Alagoinha do Piauí,  7 447,PI,2200251
Alegrete do Piauí,  4 482,PI,2200277
Alto Longá,  13 612,PI,2200301
Altos,  38 328,PI,2200400
Alvorada do Gurguéia,  4 976,PI,2200459
Amarante,  17 316,PI,2200509
Angical do Piauí,  6 609,PI,2200608
Anísio de Abreu,  8 197,PI,2200707
Antônio Almeida,  3 140,PI,2200806
Aroazes,  5 857,PI,2200905
Aroeiras do Itaim,  2 654,PI,2200954
Arraial,  5 002,PI,2201002
Assunção do Piauí,  8 011,PI,2201051
Avelino Lopes,  11 507,PI,2201101
Baixa Grande do Ribeiro,  10 232,PI,2201150
Barra D'Alcântara,  3 774,PI,2201176
Barras,  43 328,PI,2201200
Barreiras do Piauí,  3 355,PI,2201309
Barro Duro,  6 661,PI,2201408
Batalha,  25 724,PI,2700706
Bela Vista do Piauí,  3 344,PI,2201556
Belém do Piauí,  2 788,PI,2201572
Beneditinos,  9 560,PI,2201606
Bertolínia,  5 302,PI,2201705
Betânia do Piauí,  9 312,PI,2201739
Boa Hora,  6 086,PI,2201770
Bocaina,  4 039,PI,3506805
Bom Jesus,  19 532,PI,4302303
Bom Princípio do Piauí,  5 276,PI,2201919
Bonfim do Piauí,  5 185,PI,2201929
Boqueirão do Piauí,  6 325,PI,2201945
Brasileira,  7 699,PI,2201960
Brejo do Piauí,  3 181,PI,2201988
Buriti dos Lopes,  19 150,PI,2202000
Buriti dos Montes,  7 820,PI,2202026
Cabeceiras do Piauí,  9 438,PI,2202059
Cajazeiras do Piauí,  3 193,PI,2202075
Cajueiro da Praia,  6 981,PI,2202083
Caldeirão Grande do Piauí,  5 622,PI,2202091
Campinas do Piauí,  5 598,PI,2202109
Campo Alegre do Fidalgo,  4 451,PI,2202117
Campo Grande do Piauí,  5 645,PI,2202133
Campo Largo do Piauí,  6 726,PI,2202174
Campo Maior,  44 548,PI,2202208
Canavieira,  3 984,PI,2202251
Canto do Buriti,  20 673,PI,2202307
Capitão de Campos,  10 830,PI,2202406
Capitão Gervásio Oliveira,  3 865,PI,2202455
Caracol,  10 343,PI,5002803
Caraúbas do Piauí,  5 371,PI,2202539
Caridade do Piauí,  4 583,PI,2202554
Castelo do Piauí,  18 550,PI,2202604
Caxingó,  5 023,PI,2202653
Cocal,  26 201,PI,2202703
Cocal de Telha,  4 522,PI,2202711
Cocal dos Alves,  5 341,PI,2202729
Coivaras,  3 797,PI,2202737
Colônia do Gurguéia,  5 700,PI,2202752
Colônia do Piauí,  7 662,PI,2202778
Conceição do Canindé,  4 923,PI,2202802
Coronel José Dias,  4 356,PI,2202851
Corrente,  24 518,PI,2202901
Cristalândia do Piauí,  7 800,PI,2203008
Cristino Castro,  9 518,PI,2203107
Curimatá,  10 360,PI,2203206
Currais,  4 538,PI,2203230
Curral Novo do Piauí,  4 898,PI,2203271
Curralinhos,  4 072,PI,2203255
Demerval Lobão,  12 806,PI,2203305
Dirceu Arcoverde,  6 721,PI,2203354
Dom Expedito Lopes,  6 532,PI,2203404
Dom Inocêncio,  10 329,PI,2203453
Domingos Mourão,  4 312,PI,2203420
Elesbão Veloso,  14 174,PI,2203503
Eliseu Martins,  4 722,PI,2203602
Esperantina,  36 190,PI,2203701
Fartura do Piauí,  5 190,PI,2203750
Flores do Piauí,  4 468,PI,2203800
Floresta do Piauí,  2 551,PI,2203859
Floriano,  56 090,PI,2203909
Francinópolis,  5 292,PI,2204006
Francisco Ayres,  5 017,PI,2204105
Francisco Macedo,  2 255,PI,2204154
Francisco Santos,  8 293,PI,2204204
Fronteiras,  11 054,PI,2204303
Geminiano,  5 255,PI,2204352
Gilbués,  10 351,PI,2204402
Guadalupe,  9 587,PI,2204501
Guaribas,  4 343,PI,2204550
Hugo Napoleão,  3 674,PI,2204600
Ilha Grande,  8 420,PI,2204659
Inhuma,  14 973,PI,2204709
Ipiranga do Piauí,  9 354,PI,2204808
Isaías Coelho,  7 790,PI,2204907
Itainópolis,  11 084,PI,2205003
Itaueira,  10 558,PI,2205102
Jacobina do Piauí,  5 597,PI,2205151
Jaicós,  16 826,PI,2205201
Jardim do Mulato,  4 171,PI,2205250
Jatobá do Piauí,  4 523,PI,2205276
Jerumenha,  4 371,PI,2205300
João Costa,  3 199,PI,2205359
Joaquim Pires,  13 779,PI,2205409
Joca Marques,  5 345,PI,2205458
José de Freitas,  35 164,PI,2205508
Juazeiro do Piauí,  4 769,PI,2205516
Júlio Borges,  5 250,PI,2205524
Jurema,  4 388,PI,2608404
Lagoa Alegre,  7 862,PI,2205557
Lagoa de São Francisco,  6 520,PI,2205573
Lagoa do Barro do Piauí,  4 543,PI,2205565
Lagoa do Piauí,  3 684,PI,2205581
Lagoa do Sítio,  5 042,PI,2205599
Lagoinha do Piauí,  2 563,PI,2205540
Landri Sales,  5 586,PI,2205607
Luís Correia,  26 147,PI,2205706
Luzilândia,  24 323,PI,2205805
Madeiro,  7 680,PI,2205854
Manoel Emídio,  5 357,PI,2205904
Marcolândia,  7 154,PI,2205953
Marcos Parente,  4 198,PI,2206001
Massapê do Piauí,  6 428,PI,2206050
Matias Olímpio,  10 465,PI,2206100
Miguel Alves,  32 178,PI,2206209
Miguel Leão,  1 194,PI,2206308
Milton Brandão,  7 018,PI,2206357
Monsenhor Gil,  10 321,PI,2206407
Monsenhor Hipólito,  7 163,PI,2206506
Monte Alegre do Piauí,  10 335,PI,2206605
Morro Cabeça no Tempo,  4 241,PI,2206654
Morro do Chapéu do Piauí,  6 377,PI,2206670
Murici dos Portelas,  7 655,PI,2206696
Nazaré do Piauí,  6 947,PI,2206704
Nossa Senhora de Nazaré,  4 048,PI,2206753
Nossa Senhora dos Remédios,  8 044,PI,2206803
Nova Santa Rita,  4 284,PI,4313375
Novo Oriente do Piauí,  6 191,PI,2206902
Novo Santo Antônio,  3 383,PI,5106315
Oeiras,  35 075,PI,2207009
Olho D'Água do Piauí,  2 637,PI,2207108
Padre Marcos,  7 340,PI,2207207
Paes Landim,  4 462,PI,2207306
Pajeú do Piauí,  3 616,PI,2207355
Palmeira do Piauí,  4 985,PI,2207405
Palmeirais,  13 721,PI,2207504
Paquetá,  4 531,PI,2207553
Parnaguá,  10 313,PI,2207603
Parnaíba,  140 839,PI,2207702
Passagem Franca do Piauí,  4 127,PI,2207751
Patos do Piauí,  6 171,PI,2207777
Pau D'Arco do Piauí,  3 713,PI,2207793
Paulistana,  16 930,PI,2207801
Pavussu,  4 291,PI,2207850
Pedro II,  36 675,PI,2207900
Pedro Laurentino,  2 105,PI,2207934
Picos,  70 450,PI,2208007
Pimenteiras,  11 722,PI,2208106
Pio IX,  17 123,PI,2208205
Piracuruca,  25 625,PI,2208304
Piripiri,  60 249,PI,2208403
Porto,  11 492,PI,2208502
Porto Alegre do Piauí,  2 468,PI,2208551
Prata do Piauí,  3 159,PI,2208601
Queimada Nova,  9 146,PI,2208650
Redenção do Gurguéia,  8 263,PI,2208700
Regeneração,  17 633,PI,2208809
Riacho Frio,  4 884,PI,2208858
Ribeira do Piauí,  4 103,PI,2208874
Ribeiro Gonçalves,  6 577,PI,2208908
Rio Grande do Piauí,  6 430,PI,2209005
Santa Cruz do Piauí,  5 790,PI,2209104
Santa Cruz dos Milagres,  3 352,PI,2209153
Santa Filomena,  5 999,PI,2612554
Santa Luz,  5 280,PI,2209302
Santa Rosa do Piauí,  5 149,PI,2209377
Santana do Piauí,  4 841,PI,2209351
Santo Antônio de Lisboa,  5 729,PI,2209401
Santo Antônio dos Milagres,  1 963,PI,2209450
Santo Inácio do Piauí,  3 626,PI,2209500
São Braz do Piauí,  4 311,PI,2209559
São Félix do Piauí,  3 132,PI,2209609
São Francisco de Assis do Piauí,  5 015,PI,2209658
São Francisco do Piauí,  6 276,PI,2209708
São Gonçalo do Gurguéia,  2 455,PI,2209757
São Gonçalo do Piauí,  4 342,PI,2209807
São João da Canabrava,  4 364,PI,2209856
São João da Fronteira,  5 008,PI,2209872
São João da Serra,  6 672,PI,2209906
São João da Varjota,  4 776,PI,2209955
São João do Arraial,  7 081,PI,2209971
São João do Piauí,  18 689,PI,2210003
São José do Divino,  5 045,PI,3163300
São José do Peixe,  3 730,PI,2210102
São José do Piauí,  6 808,PI,2210201
São Julião,  5 908,PI,2210300
São Lourenço do Piauí,  4 899,PI,2210359
São Luis do Piauí,  2 596,PI,2210375
São Miguel da Baixa Grande,  2 083,PI,2210383
São Miguel do Fidalgo,  3 078,PI,2210391
São Miguel do Tapuio,  19 201,PI,2210409
São Pedro do Piauí,  13 083,PI,2210508
São Raimundo Nonato,  30 852,PI,2210607
Sebastião Barros,  4 178,PI,2210623
Sebastião Leal,  4 080,PI,2210631
Sigefredo Pacheco,  9 506,PI,2210656
Simões,  13 734,PI,2210706
Simplício Mendes,  11 472,PI,2210805
Socorro do Piauí,  4 599,PI,2210904
Sussuapara,  5 537,PI,2210938
Tamboril do Piauí,  2 897,PI,2210953
Tanque do Piauí,  2 605,PI,2210979
Teresina,  779 939,PI,2211001
União,  41 661,PI,2211100
Uruçuí,  19 017,PI,2211209
Valença do Piauí,  19 716,PI,2211308
Várzea Branca,  5 178,PI,2211357
Várzea Grande,  4 429,PI,5108402
Vera Mendes,  3 097,PI,2211506
Vila Nova do Piauí,  3 030,PI,2211605
Wall Ferraz,  4 452,PI,2211704
Abatiá,  7 791,PR,4100103
Adrianópolis,  6 709,PR,4100202
Agudos do Sul,  8 192,PR,4100301
Almirante Tamandaré,  93 055,PR,4100400
Altamira do Paraná,  4 369,PR,4100459
Alto Paraíso,  3 252,PR,4128625
Alto Paraná,  12 936,PR,4100608
Alto Piquiri,  10 210,PR,4100707
Altônia,  19 904,PR,4100509
Alvorada do Sul,  9 014,PR,4100806
Amaporã,  5 140,PR,4100905
Ampére,  17 067,PR,4101002
Anahy,  2 868,PR,4101051
Andirá,  21 330,PR,4101101
Ângulo,  2 807,PR,4101150
Antonina,  17 581,PR,4101200
Antônio Olinto,  7 477,PR,4101309
Apucarana,  115 323,PR,4101408
Arapongas,  96 669,PR,4101507
Arapoti,  25 645,PR,4101606
Arapuã,  3 945,PR,4101655
Araruna,  12 650,PR,4101705
Araucária,  109 943,PR,4101804
Ariranha do Ivaí,  2 540,PR,4101853
Assaí,  16 098,PR,4101903
Assis Chateaubriand,  32 226,PR,4102000
Astorga,  24 191,PR,4102109
Atalaia,  3 627,PR,4102208
Balsa Nova,  10 639,PR,4102307
Bandeirantes,  32 290,PR,5001508
Barbosa Ferraz,  13 655,PR,4102505
Barra do Jacaré,  2 757,PR,4102703
Barracão,  9 027,PR,4301800
Bela Vista da Caroba,  4 136,PR,4102752
Bela Vista do Paraíso,  14 996,PR,4102802
Bituruna,  16 142,PR,4102901
Boa Esperança,  4 706,PR,4103008
Boa Esperança do Iguaçu,  2 866,PR,4103024
Boa Ventura de São Roque,  6 744,PR,4103040
Boa Vista da Aparecida,  7 818,PR,4103057
Bocaiúva do Sul,  9 533,PR,4103107
Bom Jesus do Sul,  3 835,PR,4103156
Bom Sucesso,  6 397,PR,4103206
Bom Sucesso do Sul,  3 061,PR,4103222
Borrazópolis,  8 275,PR,4103305
Braganey,  6 044,PR,4103354
Brasilândia do Sul,  3 306,PR,4103370
Cafeara,  2 702,PR,4103404
Cafelândia,  13 065,PR,4103453
Cafezal do Sul,  4 271,PR,4103479
Califórnia,  7 546,PR,4103503
Cambará,  23 956,PR,4103602
Cambé,  92 888,PR,4103701
Cambira,  6 862,PR,4103800
Campina da Lagoa,  15 983,PR,4103909
Campina do Simão,  4 180,PR,4103958
Campina Grande do Sul,  35 396,PR,4104006
Campo Bonito,  4 426,PR,4104055
Campo do Tenente,  6 461,PR,4104105
Campo Largo,  105 492,PR,4104204
Campo Magro,  22 325,PR,4104253
Campo Mourão,  82 530,PR,4104303
Cândido de Abreu,  17 775,PR,4104402
Candói,  15 412,PR,4104428
Cantagalo,  12 418,PR,4104451
Capanema,  18 103,PR,4104501
Capitão Leônidas Marques,  13 616,PR,4104600
Carambeí,  16 521,PR,4104659
Carlópolis,  13 170,PR,4104709
Cascavel,  285 784,PR,4104808
Castro,  65 363,PR,4104907
Catanduvas,  9 578,PR,4204004
Centenário do Sul,  11 247,PR,4105102
Cerro Azul,  17 693,PR,4105201
Céu Azul,  10 914,PR,4105300
Chopinzinho,  19 224,PR,4105409
Cianorte,  64 498,PR,4105508
Cidade Gaúcha,  10 468,PR,4105607
Clevelândia,  17 599,PR,4105706
Colombo,  233 916,PR,4105805
Colorado,  21 049,PR,4305603
Congonhinhas,  8 552,PR,4106001
Conselheiro Mairinck,  3 554,PR,4106100
Contenda,  14 800,PR,4106209
Corbélia,  15 428,PR,4106308
Cornélio Procópio,  46 931,PR,4106407
Coronel Domingos Soares,  7 480,PR,4106456
Coronel Vivida,  21 571,PR,4106506
Corumbataí do Sul,  4 262,PR,4106555
Cruz Machado,  18 329,PR,4106803
Cruzeiro do Iguaçu,  4 150,PR,4106571
Cruzeiro do Oeste,  20 182,PR,4106605
Cruzeiro do Sul,  4 493,PR,4306205
Cruzmaltina,  3 116,PR,4106852
Curitiba, 1 797 408,PR,4106902
Curiúva,  14 338,PR,4107009
Diamante do Norte,  5 611,PR,4107108
Diamante do Sul,  3 665,PR,4107124
Diamante D'Oeste,  4 944,PR,4107157
Dois Vizinhos,  34 001,PR,4107207
Douradina,  6 530,PR,5003504
Doutor Camargo,  5 609,PR,4107306
Doutor Ulysses,  5 956,PR,4128633
Enéas Marques,  5 974,PR,4107405
Engenheiro Beltrão,  13 867,PR,4107504
Entre Rios do Oeste,  3 842,PR,4107538
Esperança Nova,  1 887,PR,4107520
Espigão Alto do Iguaçu,  5 104,PR,4107546
Farol,  3 394,PR,4107553
Faxinal,  15 527,PR,4107603
Fazenda Rio Grande,  75 006,PR,4107652
Fênix,  4 871,PR,4107702
Fernandes Pinheiro,  5 688,PR,4107736
Figueira,  8 380,PR,4107751
Flor da Serra do Sul,  4 685,PR,4107850
Floraí,  5 051,PR,4107801
Floresta,  5 215,PR,4107900
Florestópolis,  11 571,PR,4108007
Flórida,  2 448,PR,4108106
Formosa do Oeste,  7 532,PR,4108205
Foz do Iguaçu,  311 336,PR,4108304
Foz do Jordão,  5 832,PR,4108452
Francisco Alves,  6 342,PR,4108320
Francisco Beltrão,  72 409,PR,4108403
General Carneiro,  14 591,PR,5103908
Godoy Moreira,  3 568,PR,4108551
Goioerê,  28 941,PR,4108601
Goioxim,  7 993,PR,4108650
Grandes Rios,  7 641,PR,4108700
Guaíra,  28 683,PR,4108809
Guairaçá,  5 721,PR,4108908
Guamiranga,  7 548,PR,4108957
Guapirama,  3 639,PR,4109005
Guaporema,  2 190,PR,4109104
Guaraci,  4 993,PR,4109203
Guaraniaçu,  15 959,PR,4109302
Guarapuava,  164 567,PR,4109401
Guaraqueçaba,  7 732,PR,4109500
Guaratuba,  30 793,PR,4109609
Honório Serpa,  6 169,PR,4109658
Ibaiti,  28 050,PR,4109708
Ibema,  5 927,PR,4109757
Ibiporã,  45 158,PR,4109807
Icaraíma,  9 212,PR,4109906
Iguaraçu,  3 741,PR,4110003
Iguatu,  2 286,PR,4110052
Imbaú,  11 191,PR,4110078
Imbituva,  27 044,PR,4110102
Inácio Martins,  11 036,PR,4110201
Inajá,  2 810,PR,4110300
Indianópolis,  4 138,PR,4110409
Ipiranga,  13 993,PR,4110508
Iporã,  15 086,PR,4110607
Iracema do Oeste,  2 580,PR,4110656
Irati,  54 151,PR,4207858
Iretama,  11 174,PR,4110805
Itaguajé,  4 508,PR,4110904
Itaipulândia,  8 581,PR,4110953
Itambaracá,  6 935,PR,4111001
Itambé,  5 897,PR,4111100
Itapejara d'Oeste,  10 537,PR,4111209
Itaperuçu,  22 021,PR,4111258
Itaúna do Sul,  3 699,PR,4111308
Ivaí,  12 840,PR,4111407
Ivaiporã,  31 344,PR,4111506
Ivaté,  7 792,PR,4111555
Ivatuba,  2 715,PR,4111605
Jaboti,  5 019,PR,4111704
Jacarezinho,  39 327,PR,4111803
Jaguapitã,  11 782,PR,4111902
Jaguariaíva,  31 865,PR,4112009
Jandaia do Sul,  19 534,PR,4112108
Janiópolis,  7 032,PR,4112207
Japira,  4 694,PR,4112306
Japurá,  8 248,PR,4112405
Jardim Alegre,  14 315,PR,4112504
Jardim Olinda,  1 461,PR,4112603
Jataizinho,  11 244,PR,4112702
Jesuítas,  8 825,PR,4112751
Joaquim Távora,  10 247,PR,4112801
Jundiaí do Sul,  3 654,PR,4112900
Juranda,  7 684,PR,4112959
Jussara,  6 090,PR,5212204
Kaloré,  4 664,PR,4113106
Lapa,  41 679,PR,4113205
Laranjal,  6 322,PR,4113254
Laranjeiras do Sul,  30 481,PR,4113304
Leópolis,  4 230,PR,4113403
Lidianópolis,  4 123,PR,4113429
Lindoeste,  5 446,PR,4113452
Loanda,  19 464,PR,4113502
Lobato,  4 219,PR,4113601
Londrina,  497 833,PR,4113700
Luiziana,  7 204,PR,4113734
Lunardelli,  5 082,PR,4113759
Lupionópolis,  4 375,PR,4113809
Mallet,  12 414,PR,4113908
Mamborê,  14 132,PR,4114005
Mandaguaçu,  18 259,PR,4114104
Mandaguari,  31 890,PR,4114203
Mandirituba,  20 408,PR,4114302
Manfrinópolis,  3 306,PR,4114351
Mangueirinha,  17 119,PR,4114401
Manoel Ribas,  12 762,PR,4114500
Marechal Cândido Rondon,  44 562,PR,4114609
Maria Helena,  6 012,PR,4114708
Marialva,  30 017,PR,4114807
Marilândia do Sul,  8 932,PR,4114906
Marilena,  6 541,PR,4115002
Mariluz,  10 461,PR,4115101
Maringá,  325 968,PR,4115200
Mariópolis,  5 805,PR,4115309
Maripá,  5 571,PR,4115358
Marmeleiro,  13 156,PR,4115408
Marquinho,  5 205,PR,4115457
Marumbi,  4 142,PR,4115507
Matelândia,  15 404,PR,4115606
Matinhos,  23 357,PR,4115705
Mato Rico,  4 156,PR,4115739
Mauá da Serra,  7 814,PR,4115754
Medianeira,  38 397,PR,4115804
Mercedes,  4 713,PR,4115853
Mirador,  2 336,PR,4115903
Miraselva,  1 899,PR,4116000
Missal,  10 412,PR,4116059
Moreira Sales,  12 926,PR,4116109
Morretes,  16 198,PR,4116208
Munhoz de Melo,  3 552,PR,4116307
Nossa Senhora das Graças,  3 903,PR,4116406
Nova Aliança do Ivaí,  1 377,PR,4116505
Nova América da Colina,  3 298,PR,4116604
Nova Aurora,  11 753,PR,5214804
Nova Cantu,  7 795,PR,4116802
Nova Esperança,  25 719,PR,4116901
Nova Esperança do Sudoeste,  5 182,PR,4116950
Nova Fátima,  8 054,PR,4117008
Nova Laranjeiras,  11 302,PR,4117057
Nova Londrina,  12 619,PR,4117107
Nova Olímpia,  5 227,PR,5106232
Nova Prata do Iguaçu,  10 452,PR,4117255
Nova Santa Bárbara,  3 802,PR,4117214
Nova Santa Rosa,  7 582,PR,4117222
Nova Tebas,  8 317,PR,4117271
Novo Itacolomi,  2 747,PR,4117297
Ortigueira,  24 397,PR,4117305
Ourizona,  3 296,PR,4117404
Ouro Verde do Oeste,  5 465,PR,4117453
Paiçandu,  34 640,PR,4117503
Palmas,  40 485,PR,4117602
Palmeira,  31 234,PR,4212056
Palmital,  15 454,PR,4117800
Palotina,  27 545,PR,4117909
Paraíso do Norte,  11 169,PR,4118006
Paranacity,  9 513,PR,4118105
Paranaguá,  133 559,PR,4118204
Paranapoema,  2 656,PR,4118303
Paranavaí,  79 110,PR,4118402
Pato Bragado,  4 631,PR,4118451
Pato Branco,  66 680,PR,4118501
Paula Freitas,  5 457,PR,4118600
Paulo Frontin,  7 032,PR,4118709
Peabiru,  13 029,PR,4118808
Perobal,  5 055,PR,4118857
Pérola,  9 334,PR,4118907
Pérola d'Oeste,  7 046,PR,4119004
Piên,  11 083,PR,4119103
Pinhais,  112 038,PR,4119152
Pinhal de São Bento,  2 524,PR,4119251
Pinhalão,  5 893,PR,4119202
Pinhão,  29 113,PR,4119301
Piraí do Sul,  23 170,PR,4119400
Piraquara,  82 006,PR,4119509
Pitanga,  34 310,PR,4119608
Pitangueiras,  2 664,PR,4119657
Planaltina do Paraná,  3 791,PR,4119707
Planalto,  13 649,PR,4314704
Ponta Grossa,  306 351,PR,4119905
Pontal do Paraná,  16 625,PR,4119954
Porecatu,  14 174,PR,4120002
Porto Amazonas,  4 212,PR,4120101
Porto Barreiro,  3 761,PR,4120150
Porto Rico,  2 462,PR,4120200
Porto Vitória,  3 779,PR,4120309
Prado Ferreira,  3 344,PR,4120333
Pranchita,  5 811,PR,4120358
